id,date,sender,text,clearedmsg
954,2022-02-13 21:21:27+08:00,NTUFreeFood,all have been collected ,-2
955,2022-02-14 20:17:00+08:00,NTUFreeFood,"30 vegetarian fried beehoon outside lt22, south spine",-2
959,2022-02-15 21:30:28+08:00,Sin Yee Lee,11 packets of noodles bento (has seafood) 3 packets of fried rice bento (has seafood) 7 packets of vegetarian bento (in red plastic bag)   collect at admin office of nanyang crescent halls.,-2
960,2022-02-17 20:00:33+08:00,Choo Ching 🧃,hello 14 boxes of vegetarian indonesian fried rice at wkwsci level 1 benches ,-2
963,2022-02-19 13:21:53+08:00,Sun Xuan,one packet of vegetarian food,-2
964,2022-02-19 13:21:53+08:00,Sun Xuan,and 4desserts,-2
965,2022-02-19 13:21:53+08:00,Sun Xuan,wkw lvl2,-2
968,2022-02-19 17:06:13+08:00,Sun Xuan,10 snacks,-2
969,2022-02-19 17:06:13+08:00,Sun Xuan,but a bit expired,-2
971,2022-02-19 17:06:13+08:00,Sun Xuan,wkw lvl2,-2
974,2022-02-20 12:53:02+08:00,Sun Xuan,2packets of vegetarian food and some jelly,-2
975,2022-02-20 12:53:02+08:00,Sun Xuan,wkw lvl2,-2
976,2022-02-20 15:51:36+08:00,Sun Xuan,wkw lvl2,-2
977,2022-02-20 15:51:36+08:00,Sun Xuan,9 packets,-2
979,2022-02-21 20:48:22+08:00,W^2,20 packets of vegetarian fried hokkien mee   outside lt22.,-2
980,2022-02-25 21:12:01+08:00,Bridget,"20 fried noodle available at wkw l2, near the lift. please help yourselves 🙏",-2
981,2022-02-26 11:00:02+08:00,NTUFreeFood,14 packets at wkw level 2,-2
982,2022-02-26 13:34:15+08:00,NTUFreeFood,1 packet left at wkw level 2,-2
983,2022-02-26 16:49:19+08:00,NTUFreeFood,"3 packet left(bread, cake, egg tart) at wkw level 2",-2
985,2022-02-27 10:57:42+08:00,Sun Xuan,20fried noodles at wkw lvl 2,-2
986,2022-02-27 15:24:18+08:00,NTUFreeFood,6 packets of pizza and cake at wkw level 2,-2
987,2022-02-28 21:11:44+08:00,Salmah :D,9 bento sets at the arc level b2,-2
988,2022-02-28 22:50:18+08:00,NTUFreeFood,"4 bentos (1 veg) at arc tr 29, collect at security",-2
989,2022-03-04 18:21:29+08:00,Clive,"outside lt1 has free food. the red plastic bag is vegeterian, the rest are non-veg.",-2
990,2022-03-05 15:00:27+08:00,Salmah :D,hi :d 7 halal bento sets at the arc level b2,-2
991,2022-03-05 17:09:39+08:00,NTUFreeFood,"arc level 1, 18 extra bento set left over",-2
993,2022-03-06 20:02:58+08:00,Weitang,free food available in north hill function hall counter,-2
994,2022-03-06 20:02:58+08:00,Weitang,please get it from person on duty,-2
995,2022-03-07 20:17:43+08:00,Si jia Lai,5 non-veg beehoon and 3 veg beehoon oustside lt23,-2
996,2022-03-07 20:45:44+08:00,NTUFreeFood,all cleared,995
997,2022-03-09 22:58:32+08:00,NTUFreeFood,"a  lot of small prepacked food in one styrofoam box (cream puff, curry puff, egg tart and ondeh ondeh) outside canteen 13 ",-2
998,2022-03-09 23:05:42+08:00,NTUFreeFood,all cleared ,997
999,2022-03-10 19:45:39+08:00,Choo Ching 🧃,"hello  theres bentos here at wkwsci (31 nanyang link, 637718): 8 x fried rice, chicken drumstick 2 x fried rice, cauliflower, mock shrimp (vegetarian option)",-2
1000,2022-03-10 20:18:51+08:00,NTUFreeFood,all cleared ,999
1001,2022-03-12 11:05:35+08:00,NTUFreeFood,leftovers at wkw l2 ,-2
1002,2022-03-12 13:41:09+08:00,NTUFreeFood,5 halal bento sets and 3 vegetarian bento sets at arc b2 tables,-2
1003,2022-03-12 13:48:09+08:00,keristo,8x halal bento set at arc b2,-2
1005,2022-03-12 15:50:48+08:00,Sun Xuan,9 left,-2
1006,2022-03-12 15:50:48+08:00,Sun Xuan,wkw lvl 2,-2
1007,2022-03-12 16:01:16+08:00,Sun Xuan,no more alr,-2
1008,2022-03-12 19:05:42+08:00,Salmah :D,"hi  :d 6 sets of nasi lemak outside tr +01 at the arc, level b2 ",-2
1010,2022-03-17 19:25:18+08:00,Sun Xuan,18 left at wkw lvl 1,-2
1011,2022-03-18 21:13:25+08:00,Carmen,we have some free food at arc b2 tr 7 if anyone is interested around 11 pax + 3 vegetarian meal text  clliimm for more details,-2
1012,2022-03-18 21:18:25+08:00,NTUFreeFood,location changed to hall 14 pls take note,-2
1013,2022-03-19 14:58:43+08:00,Carmen,hello  just want to let yall know that we have some free food: 4 pax veg + 2 non-veg +20 yeo wintermelon drinks. these are available at arc b2 tr 7. please text  clliimm for more information ,-2
1016,2022-03-19 15:04:20+08:00,NTUFreeFood,cleared,1013
1017,2022-03-20 14:12:57+08:00,Grace,"hi  we have 5 sets of halal nasi lemak at arc level 1, outside tr14  thank you 😊",-2
1018,2022-03-20 14:53:46+08:00,Carmen,"hello   just want to let yall know that we have some free food at arc b2 tr7. there are 19 jellys, 6 pax vegetarian and 6 pax non vegetarian ready for collection. contact  clliimm before coming.",-2
1024,2022-03-20 15:07:48+08:00,NTUFreeFood,hi this is cleared thanks ,1018
1025,2022-03-20 18:34:40+08:00,Grace,hii we have more bentos outside arc tr14  14 sets of halal bentos with 1 vegetarian set. thank you ,-2
1026,2022-03-21 20:30:33+08:00,Bridget,"5 packs of mee siam and 7 vegetarian food available outside lt23, ss. please help yourselves 😋",-2
1027,2022-03-24 19:34:25+08:00,Choo Ching 🧃,"hi, theres 13 non-veg bentos in wkwsci level 1 benches (31 nanyang link, 637718)",-2
1028,2022-03-25 14:40:27+08:00,🦖,hi some bentos and drinks at rtp,-2
1029,2022-03-25 14:40:27+08:00,🦖,reseach techno plaza,-2
1030,2022-03-25 14:50:35+08:00,🦖,all clear,-1
1031,2022-03-25 19:01:27+08:00,NTUFreeFood,arc b2 tr+6  8 vegetarian and 2 non vegetarian,-2
1032,2022-03-25 19:07:29+08:00,NTUFreeFood,cleared ,1031
1033,2022-03-25 21:22:48+08:00,Justin,we have some free food outside lt1a  can we blast on ur channel?,-2
1034,2022-03-25 21:22:48+08:00,Justin,4x ramly burger 19x takoyaki box of 6  2x carrot cake 2x cheng tng,-2
1035,2022-03-25 21:23:34+08:00,Justin,"for the takoyaki, the boxes are labelled:  s - squid p - prawn ck - chicken sausage crab",-2
1036,2022-03-25 21:23:34+08:00,Justin,all the food are halal ,-2
1037,2022-03-25 21:58:27+08:00,Justin,all cleared ,-1
1038,2022-03-28 21:00:51+08:00,Si jia Lai,6 non veg bentos outside lt23,-2
1040,2022-03-29 15:54:26+08:00,Gary,there’s some curry puffs  outside koufu above boost at north spine ,-2
1041,2022-03-31 11:23:00+08:00,wei leng,58 x lakto cheese curd bar ice cream up for grabs outside sac   north spine,-2
1042,2022-03-31 11:59:04+08:00,NTUFreeFood,all cleared ,1041
1043,2022-03-31 18:59:30+08:00,NTUFreeFood,"[cleared] hi, free ice jelly drinks and cheese curd ice cream up for grabs outside sac at north spine, fcfs",-1
1045,2022-03-31 19:09:14+08:00,NTUFreeFood,cleared,1044
1046,2022-04-04 20:33:41+08:00,Bridget,"11 mee siam with fish cake, and 4 vegetarian food outside lt23, ss.",-2
1047,2022-04-04 22:43:38+08:00,NTUFreeFood,about 10 sets of fried rice bento set with chicken and chestnut drink at can 13 cates pick up point,-2
1048,2022-04-06 17:06:17+08:00,NTUFreeFood,"hey ntu uwavers,   🍦 that's right ... we got ice creammmmm & drinksssss  🥳 we are heartened by the #myfav stories you've been sharing on uwave. we also know the final weeks of the semester are approaching, so we're giving away some ice cream & drinks to cheer you on 💜  show us your #myfav post to get ice cream & drink from us  😉   date: 7th april 2022 (thursday) time: 11 am - 4 pm  location: outside ntu north spine canteen (level 2)  limited to first 200 only.  see you tomorrow  😉👋   xoxo  uwave team 💜",-2
1049,2022-04-08 21:22:57+08:00,Si jia Lai,4 vegetarian beehoon near wkw lift  lvl 2,-2
1050,2022-04-11 20:24:57+08:00,Bridget,around 10 packs of fried beehoon outside lt23.,-2
1051,2022-04-14 19:40:47+08:00,Choo Ching 🧃,"hi theres 10 boxes of fried rice + sambal fishballs at wkwsci (31 nanyang link, s637718)",-2
1052,2022-04-14 20:54:26+08:00,NTUFreeFood,cleared ,1051
1053,2022-04-19 18:45:55+08:00,JiaXin,free ice cream at tama canteen,-2
1054,2022-04-19 19:10:18+08:00,NTUFreeFood,finished ,1053
1055,2022-04-26 14:08:46+08:00,NTUFreeFood,"10+ packets of curry chicken/nasi lemak bento sets at nanyang technopreneurship centre (ntc), research techno plaza, 2nd storey, borderx block.",-2
1056,2022-05-09 19:02:05+08:00,Shawn Ang (he/him),5 non vegetarian bentos (menu pictured) and a bunch of bananas and water at level 2 arc (highest floor) directly in front of the lift/beside tr36  :)  consume by time is 7.45pm ,-2
1057,2022-05-13 14:05:06+08:00,Leanne,"hi marisa, i have 6 non-vegetarian bentos (menu pictured) and fruits at nanyang technopreneurship centre (ntc), research techno plaza, 2nd storey, borderx block.",-2
1060,2022-05-14 13:19:48+08:00,Val,"lots of free food at south spine next to canteen opposite nbs side, honeydew as well in the styrofoam ",-2
1062,2022-05-14 20:05:02+08:00,Shadow,- 3 packs of sandwiches + cream puff - 5 sets of aglio olio + potato + fish + chicken + broccoli  - 4 sets of fried rice + potato + fish + chicken + coleslaw   fruits are available as well  all halal certified. to be consumed immediately   collect at garage eee s1-b3-26,-2
1063,2022-05-20 20:58:43+08:00,chris,8x unopened bubble tea at ns tr 3,-2
1064,2022-05-21 12:48:56+08:00,jiang ronggg,"we have catered bento (braised pork, chicken and vegan options) outside activity room 2 at the wave (src)  but best consumed by 1145",-2
1065,2022-05-21 12:50:13+08:00,NTUFreeFood,location changed to activity room 3 at the wave (src) ,-2
1066,2022-05-21 12:56:27+08:00,NTUFreeFood,hello we have spare food at spms about 14 extra bento boxes  best eaten by 1530,-2
1067,2022-05-21 17:37:06+08:00,Shadow,halal food located at lkc. please come and collect by 6pm,-2
1068,2022-05-21 18:19:21+08:00,Shadow,4 vegetarian packs and 1 normal pack left   collect outside lt22,-2
1069,2022-05-28 13:50:52+08:00,zejian,3 bentos outside arc tr+16,-2
1070,2022-06-08 12:28:29+08:00,NTUFreeFood,25 sets of tea break bento available at nanyang auditorium foyer,-2
1071,2022-06-08 14:18:02+08:00,NTUFreeFood,"buffet at nanyang audi till 2:30 pm, chicken, fish, rice, pasta n mushroom",-2
1072,2022-06-08 16:24:47+08:00,NTUFreeFood,"hello, 40 sets of tea break bento in nanyang audi foyer.",-2
1073,2022-06-11 19:43:08+08:00,Daniel,"food outside lt19, come before 8.15pm",-2
1075,2022-06-15 13:25:14+08:00,Filippo,"helloo, there is free noodle in spms entrance",-2
1077,2022-06-15 13:25:14+08:00,Filippo,it has not been touched,-2
1078,2022-06-26 15:38:47+08:00,NTUFreeFood,"5 packets of cai peng with tofu, fish and cabbage outside north spine mcdonalds",-2
1079,2022-07-01 19:28:48+08:00,NTUFreeFood,"food available at hive tr+47, take note the consume by is 6.45pm ",-2
1080,2022-07-02 17:09:10+08:00,kelly,11 koi 50% milk tea w pearls outside lt1,-2
1081,2022-07-05 17:04:24+08:00,Jie Yong,free bento set at ntc x5,-2
1083,2022-07-05 19:04:49+08:00,Leng Ze Tang,hihi hive tr+47 got 2 extra bentos and some jellies,-2
1084,2022-07-14 13:35:17+08:00,Yx Leo,3 vegetarian and 7 non-vegetarian bento sets available at the arc tr+24,-2
1086,2022-07-14 17:35:51+08:00,Tash,hi marissa this is at tr+24 at the arc,-2
1087,2022-07-22 13:11:40+08:00,Qistina Roslan,"hi  i've got free food near lt19a, tons of them. do help me drop the word ",-2
1089,2022-07-22 13:11:40+08:00,Qistina Roslan,fish + vegetarian ,-2
1090,2022-07-23 12:06:29+08:00,Leanne,"8 boxes of bento set at rtp foyer.  50 nanyang dr, singapore 637553",-2
1091,2022-07-23 17:09:56+08:00,Leanne,"13 boxes of bento set at research techno plaza foyer.  50 nanyang dr, singapore 637553",-2
1093,2022-07-25 19:11:45+08:00,c o l l e e n ✨,each-a-cup milk tea with pearls (x9 cups) outside sac room  ,-2
1094,2022-07-26 18:41:29+08:00,c o l l e e n ✨,nine fresh dessert (x 18 cups) outside  lkclt benches [above cheers   level 2] ,-2
1095,2022-07-26 18:44:03+08:00,c o l l e e n ✨,location ,-2
1096,2022-07-27 16:32:03+08:00,NTUFreeFood,about 100 portions outside lt1a,-2
1098,2022-07-29 19:34:32+08:00,NTUFreeFood,free food outside lt5 (ns),-2
1100,2022-07-30 09:55:27+08:00,NTUFreeFood,"extra nasi lemak from hall 2 ori breakfast, all fresh. at hall 2 blk 1",-2
1101,2022-07-31 14:19:29+08:00,John,free roasted pork rice at lt5,-2
1102,2022-07-31 17:06:57+08:00,John,roasted pork rice  hall 10,-2
1103,2022-07-31 22:19:16+08:00,wenqing,"got like a lot of pizza and bentos outside hall 3 comms hall, at least like 60+",-2
1104,2022-08-01 12:10:06+08:00,NTUFreeFood,140 portions outside lt1a,-2
1105,2022-08-01 13:08:37+08:00,Ding,hey marisa  there is free ice cream at north spine  by uwave,-2
1106,2022-08-01 13:08:37+08:00,Ding,we have over 200 free ice cream here ,-2
1107,2022-08-01 13:08:37+08:00,Ding,just show the uwave app. most ntu students have the uwave app,-2
1108,2022-08-01 13:51:36+08:00,Ding,sorry for late notice. we will only be there until 2pm ,-2
1109,2022-08-02 12:29:12+08:00,Ding,we have free drinks at north spine  until 2pm. just need to show uwave app profile to collect one free zeste drink,-2
1110,2022-08-02 12:39:59+08:00,angela ☀️🦉,free fish and chicken bentos at shhk undergraduate office  cut off-time: 1pm,-2
1111,2022-08-02 13:06:03+08:00,del,hi  there’s extra food at ss b3 benches   ~30+ non-veg ~10+ vegetarian  to consume by 1:30pm ,-2
1112,2022-08-02 13:29:10+08:00,victoria ong,hi  we've got free buffet food at abn level 1 (at the open space)  caterer coming to clear at 2pm so while stocks last,-2
1115,2022-08-02 13:29:51+08:00,Bi Qi Pear,hi we have free food at spms 3rd floor atrium,-2
1116,2022-08-02 13:29:51+08:00,Bi Qi Pear,"left is non vege meal, there are 7 of them. on the right is 6 vegetarian meal",-2
1117,2022-08-02 13:56:05+08:00,Yu Hong,approx 60 non vegetarian & 9 vegetarian food  sbs lobby,-2
1121,2022-08-03 13:02:03+08:00,lav,this is at lvl 5 of spms approx 60+ of bento sets,-2
1122,2022-08-03 13:07:42+08:00,NTUFreeFood,hello  there are some free food at shhk ug office  collect by 1.45pm,-2
1123,2022-08-03 13:37:57+08:00,NTUFreeFood,abt 20 boxes vegetarian bentos at tr52,-2
1124,2022-08-03 14:54:31+08:00,Yu Hong,63 non vegetarians and 10 vegetarians  sbs lobby,-2
1125,2022-08-03 14:55:03+08:00,del,22 packs of nasi lemak bento and 17 packs of vegetarian (blue pack) bento up for grabs at ss b3 benches  consume by 2.15pm,-2
1126,2022-08-03 16:03:26+08:00,NTUFreeFood,"hello, there's leftover bentos at lt1a. blue bag is vegetarian",-2
1130,2022-08-03 17:36:48+08:00,lav,lvl 3 atrium spms  ,-2
1131,2022-08-03 17:36:48+08:00,lav,"beehoon, egg & chicken",-2
1133,2022-08-04 13:17:05+08:00,NTUFreeFood,"50+ packs of fried rice bento  20+ packs of vegetarian bento 40+ bowls of honeydew sago  ss b3 benches, to be consumed by 1:30pm ",-2
1134,2022-08-04 14:00:25+08:00,kelly,free bento outside lt1a  halal option  -stewed curry vegetable -chicken rendang -wholegrain sambal fried rice -curry puff  vegetarian option  -sambal kangkong -assorted mixed vegetables -wholegrain pumpkin rice -spring roll,-2
1135,2022-08-04 14:01:14+08:00,kelly,those in blue plastic bags are vegetarian,-2
1136,2022-08-04 15:49:00+08:00,Yu Hong,~50 non vegetarian and 6 vegetarian food at sbs lobby,-2
1137,2022-08-04 19:34:21+08:00,yixin,"hi we have 89 boxes of bento food at crespion, all halal and non vegetarian. the consumed time is by 645pm. we will be putting them at crespion drop off point.",-2
1138,2022-08-04 22:07:06+08:00,lav,hall 3 carpark area   ,-2
1139,2022-08-05 12:36:43+08:00,lav,"spms atrium lvl 3   egg, fish and chicken with rice",-2
1140,2022-08-05 12:36:43+08:00,lav,jelly also   ,-2
1142,2022-08-05 13:01:48+08:00,Yu Hong,~90 nasi lemak bentos and 16 vegetarian bee hoon meals at spms lobby car pick up point,-2
1143,2022-08-05 13:02:24+08:00,Bonoit Koh,11 packs of halal free food outside lt26,-2
1144,2022-08-05 13:11:23+08:00,NTUFreeFood,11 packs cleared,-2
1145,2022-08-05 13:14:56+08:00,kelly,gong cha 50% milk tea at aia canopy,-2
1146,2022-08-05 15:06:22+08:00,Amay Jolly,jasmine tea and 4 seasons tea outside lt 25,-2
1147,2022-08-05 17:48:19+08:00,yixin,"hello, we have 84 boxes of muffins and chicken puffs, outside lt19a ",-2
1148,2022-08-05 21:34:33+08:00,yixin,4 boxes of bread (06/08/2022 expiry) and pastry outside lt19a,-2
1149,2022-08-08 13:55:40+08:00,zoe 🫧,hi  theres free food at shhk until 3pm,-2
1150,2022-08-10 12:58:50+08:00,Clarissa Lim,7 sets of free food at arc lt collect by 1.15pm ,-2
1151,2022-08-10 13:03:16+08:00,NTUFreeFood,cleared ,1150
1152,2022-08-10 19:29:19+08:00,Si jia Lai,nasi lemak and vegetarian beehoon at wkw lvl2,-2
1153,2022-08-11 19:05:18+08:00,Choo Ching 🧃,"hihi, theres 26 nasi lemak halal bentos (fishcake & egg) at wkwsci level 2, right infront of the benches   31 nanyang link, s(637718)",-2
1154,2022-08-11 20:03:11+08:00,Tash,buffet line at lkc emb building. bring own box to tabao. thanks.,-2
1156,2022-08-11 20:21:08+08:00,NTUFreeFood,got 8 pax non veg nasi lemak bento and 1 pax veg bento at the hive level 3 infront tr 56,-2
1157,2022-08-11 20:43:20+08:00,Rachel,outside lt1a 29 veg 20 non veg. all halal. thanks ,-2
1158,2022-08-13 13:35:49+08:00,Trina Chong,bento boxes at shhk foyer  - 28 halal - 12 vegetarian,-2
1160,2022-08-13 15:31:07+08:00,Nicholas Cheong,outside lt7,-2
1162,2022-08-13 19:25:53+08:00,NTUFreeFood,adm level 2,-2
